lon,lat,date,APEX,FBC,HPWI,PWI,LBI,TRI,BPI,VSI,CMA,PHI,HMI,NDSI,NDVI,BSI,NDWI,IronRatio,B02,B03,B04,B05,B07,B08,B8A,B11,B12
-101.183001,31.882,2023-07-15,0.7814532813432116,1.0,0.6381868464302896,1.0,0.040443090758202835,0.0015462223801391663,0.0877218053385874,0.10375540356351648,0.006245444177800163,0.08041021809623372,0.08141150044150654,0.11044447684637568,0.19093213764257877,0.18488633798960893,-0.4388001196284738,1.578029074130334,0.12796014107346002,0.1623181458332974,0.20192482294373904,0.24133647775852046,0.29119947367962495,0.2972294070991665,0.318489367670735,0.41615006668962534,0.3333697433804419
-102.545608,31.939999,2023-07-15,0.26351931422247277,1.0,0.2152074399483527,1.0,0.012619576576920255,0.00014824766236799173,0.03821458978873576,0.07487632063000986,0.0,0.021194360681093947,0.0,0.05938418241668895,0.15257210676856872,0.22657589966720662,-0.4723307401170195,1.803275682838735,0.12309086158563803,0.1619985199655493,0.22196675747704964,0.2565307969275644,0.301817278520504,0.30189317031135715,0.3239349342156892,0.45201685777874134,0.4013409047424834
-101.645016,32.0588,2023-07-15,0.4029640743000242,1.0,0.3290873273450198,1.0,0.012562281363142344,0.003971092648411956,0.03844590507728757,0.040610623709931536,0.0,0.02458387007955245,0.0,0.07571919767952956,0.20034816559901245,0.18802404144842644,-0.4724140337685293,2.2266231051752934,0.11076633003517514,0.1637888673283211,0.24663486973179302,0.2983876170110317,0.3643850481112171,0.3702207644869295,0.38786617275491075,0.45711039008847343,0.39275896443178016
-103.578499,31.09173,2023-07-15,0.0,1.0,0.0,0.0,0.015597972032624505,0.0,0.0,0.025061515587197332,0.0,0.0016304601916954963,0.0,0.02548478830345467,0.1169002363681439,0.2042295624436564,-0.4151603749995441,1.9082576374914877,0.11254958188544495,0.15150711685373755,0.21477359922937392,0.24457435309341172,0.27307754228513825,0.2716348634930962,0.2852774887221574,0.36660797103422643,0.34838648859249643
-103.306323,31.398063,2023-07-15,0.0,1.0,0.0,0.27289597475465927,0.03498468036751452,0.0,0.0010327244945399926,0.027838980282240813,0.0,0.00013619979587599476,0.0,0.03387384772447607,0.0862136069222436,0.16808786511914647,-0.3318982091685474,1.6716584850223288,0.1777152161727152,0.22486950059260488,0.2970791490326968,0.33191295968845363,0.35456892602360257,0.3531365934716186,0.366268704093728,0.44828990020096227,0.41891435530397053
-103.635404,32.275783,2023-07-15,0.3292796189177012,1.0,0.26891168878278937,1.0,0.0,0.0007609444576409831,0.047192717599286046,0.08246458764195175,0.0,0.025175061784014706,0.0,0.06284110094350523,0.15603297563638766,0.2402683505581565,-0.509046217059701,1.948674195805117,0.10579537362184574,0.13910146500120352,0.20616071461245214,0.24406989449426128,0.28541227717528284,0.282390872501763,0.3037400300008786,0.4275566190576724,0.3769975493464698
-101.539442,31.459081,2023-07-15,0.2542291446842035,1.0,0.20762046815876617,1.0,0.04890441626183291,2.0625654600285767e-05,0.021360670691337926,0.050631954548366775,0.0,0.013266433340016917,0.0,0.0659291280766114,0.14371763718086591,0.16341283821361463,-0.3674720182891282,1.5677823731054312,0.1828647049243259,0.2313396362834497,0.2866920610434841,0.3295209371935933,0.3806849622740177,0.3829283200177567,0.40524194791419,0.5001367346360424,0.43826849599782036
-102.235368,31.564321,2023-07-15,0.15528995972276236,1.0,0.12682013377358925,1.0,0.01394134194441075,3.854082560403345e-06,0.025784028030706042,0.06502036478163377,0.0,0.014158729520046284,0.0,0.05141563046387699,0.14465261743954877,0.226721248867439,-0.46504456857252907,1.868820771065036,0.12326636058094227,0.16586241774484758,0.2303627350272573,0.26457116343703985,0.30463359028817766,0.3082786163677159,0.32828595874071104,0.45423566146246735,0.40981019880700925
-101.419175,31.646507,2023-07-15,0.0,1.0,0.0,1.0,0.019766428812640777,0.0,0.012286893356280823,0.04304110315925109,0.0,0.008917153467329565,0.0,0.04235345250630988,0.1570365173837242,0.19616104005410845,-0.4294401114238273,1.663701053319685,0.14671452959646406,0.18870951566486768,0.24408911742693934,0.2815766583219105,0.3339073505453592,0.33503233317105957,0.35745161456497726,0.4727793812703539,0.43435894140429937
-103.465627,31.370616,2023-07-15,0.05683399138075489,1.0,0.013918999561886835,1.0,0.12571976051612982,0.0,0.009894856771543224,0.06386384540297221,0.0019233465423316675,0.0,0.06843772057979139,0.11161208129500032,0.08458992154324915,0.13899470978766731,-0.278681159484871,1.522407941286559,0.22792794797055627,0.28114640218427717,0.3469993180315245,0.3840839296935886,0.4118498612733681,0.41112936374247394,0.4308644945608631,0.49838793517892493,0.3983060528862559
